Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606775171,FE80::C9A0:656E:6677:2F52,50985,FF02::1:3,5355,17,70,0,1,0,1606775171090;,70;,1;
1606775171,FE80::C9A0:656E:6677:2F52,61422,FF02::1:3,5355,17,70,0,1,0,1606775171091;,70;,1;
1606775171,192.168.1.74,61422,224.0.0.252,5355,17,50,0,1,0,1606775171091;,50;,1;
1606775171,192.168.1.74,50985,224.0.0.252,5355,17,50,0,1,0,1606775171091;,50;,1;
1606775171,192.168.1.74,59448,18.214.242.166,443,6,40,40,1,1,1606775171202;1606775171202;,40;40;,2;1;
1606775171,192.168.1.74,137,192.168.1.255,137,17,78,0,1,0,1606775171417;,78;,1;
1606775171,192.168.1.74,59468,8.36.80.244,443,6,0,40,0,1,1606775171661;,40;,2;
1606775171,192.168.1.74,5353,224.0.0.251,5353,17,224,0,4,0,1606775171680;1606775171681;1606775171681;1606775171682;,56;56;56;56;,1;1;1;1;
1606775171,FE80::C9A0:656E:6677:2F52,5353,FF02::FB,5353,17,304,0,4,0,1606775171681;1606775171681;1606775171682;1606775171682;,76;76;76;76;,1;1;1;1;
1606775171,192.168.1.74,59417,192.168.1.111,8008,6,0,52,0,1,1606775171730;,52;,2;
1606775171,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,72,0,1,0,1606775171868;,72;,1;
1606775171,192.168.1.111,5353,224.0.0.251,5353,17,233,0,1,0,1606775171870;,233;,1;
1606775171,192.168.1.105,5353,224.0.0.251,5353,17,182,0,2,0,1606775171870;1606775171870;,91;91;,1;1;
1606775172,192.168.1.74,137,192.168.1.255,137,17,78,0,1,0,1606775172179;,78;,1;
1606775172,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59428,2607:F8B0:4003:C04::BC,443,6,61,72,1,1,1606775172459;1606775172588;,61;72;,1;2;
1606775172,192.168.1.74,59402,192.168.1.111,8009,6,190,150,2,1,1606775172788;1606775172893;1606775172945;,150;150;40;,1;2;1;
1606775172,192.168.1.111,5353,224.0.0.251,5353,17,233,0,1,0,1606775172790;,233;,1;
1606775173,192.168.1.74,59469,8.36.80.244,443,6,0,40,0,1,1606775173098;,40;,2;
1606775173,192.168.1.74,59402,192.168.1.111,8009,6,52,150,1,1,1606775173105;1606775173105;,150;52;,2;1;
1606775173,192.168.1.74,59438,54.149.94.178,443,6,98,40,1,1,1606775173622;1606775173816;,98;40;,1;2;
1606775173,192.168.1.74,59442,54.149.94.178,443,6,98,40,1,1,1606775173623;1606775173816;,98;40;,1;2;
1606775174,FE80::718B:908D:5AF7:3D8B,0,FF02::1:FF22:74BA,0,58,144,0,2,0,1606775174021;1606775174941;,72;72;,1;1;
1606775174,192.168.1.74,59440,99.84.206.18,443,6,41,52,1,1,1606775174026;1606775174035;,41;52;,1;2;
1606775174,192.168.1.74,59441,151.101.196.106,443,6,41,52,1,1,1606775174089;1606775174098;,41;52;,1;2;
1606775174,192.168.1.74,59437,54.211.89.16,443,6,41,52,1,1,1606775174245;1606775174430;,41;52;,1;2;
1606775174,192.168.1.74,59163,137.110.0.70,443,17,1369,3782,11,10,1606775174736;1606775174737;1606775174750;1606775174750;1606775174751;1606775174762;1606775174763;1606775174763;1606775174840;1606775174840;1606775174841;1606775174852;1606775174853;1606775174917;1606775174917;1606775174929;1606775174929;1606775174963;1606775174963;1606775174976;1606775174976;,135;135;584;586;118;118;106;149;106;842;106;106;106;128;128;261;494;129;129;459;226;,1;1;2;2;1;2;1;1;2;2;1;2;1;1;1;2;2;1;1;2;2;
1606775174,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,60271,2600:1700:7C08:3440::1,53,17,89,331,1,1,1606775174737;1606775174750;,89;331;,1;2;
1606775174,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,60854,2600:1700:7C08:3440::1,53,17,89,355,1,1,1606775174737;1606775174751;,89;355;,1;2;
1606775174,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61608,2600:1406:3400::173F:F3B3,80,6,879,787,5,4,1606775174844;1606775174854;1606775174854;1606775174854;1606775174889;1606775174889;1606775174897;1606775174909;1606775174950;,72;72;60;340;60;327;347;328;60;,1;2;1;1;2;2;1;2;1;
1606775174,192.168.1.74,59443,18.214.242.166,443,6,41,52,1,1,1606775174888;1606775174949;,41;52;,1;2;
1606775174,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,58300,2600:1700:7C08:3440::1,53,17,82,166,1,1,1606775174917;1606775174927;,82;166;,1;2;
1606775174,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,63618,2600:1700:7C08:3440::1,53,17,82,215,1,1,1606775174917;1606775174927;,82;215;,1;2;
1606775174,192.168.1.74,61609,72.21.91.29,80,6,408,406,4,3,1606775174930;1606775174941;1606775174941;1606775174941;1606775174953;1606775174955;1606775174996;,52;52;40;276;40;314;40;,1;2;1;1;2;2;1;
1606775174,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,64505,2600:1700:7C08:3440::1,53,17,83,131,1,1,1606775174963;1606775174974;,83;131;,1;2;
1606775174,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,60736,2600:1700:7C08:3440::1,53,17,83,180,1,1,1606775174964;1606775174974;,83;180;,1;2;
1606775174,192.168.1.74,61610,72.21.91.29,80,6,386,52,3,1,1606775174977;1606775174998;1606775174998;1606775174998;,52;52;40;294;,1;2;1;1;
